A,0,1,2,3,4,5,6,7,8,9,label
18379,-0.004852276,-0.012065887,0.030761925,0.059019999,0.04686984,-0.017162059,-0.027483685,0.029624771,0.00585156,-0.026400209,sell
18380,0.08051201,-0.04943795,0.0292922,0.002406972,-0.005201275,0.050873797,0.024476382,0.017847713,-0.013708984,0.041744599,sell
18381,0.052773469,-0.036085103,0.025007562,0.047854807,0.028262373,0.05351487,-0.054956138,0.016842907,-0.013669943,0.042302703,sell
18382,0.098119702,-0.105437082,0.056079684,0.070083363,-0.031584021,-0.063370112,-0.04554337,-0.045987225,0.005877528,-0.035504978,sell
18383,0.04762775,-0.069162611,0.042263361,0.046206102,0.005955635,-0.001673145,0.01910509,-0.026674275,-0.01271511,-0.000728654,sell
18384,0.062930363,-0.010793711,0.004537531,0.023379189,-0.032641108,-0.034984289,-0.014611955,-0.040589987,0.00697559,-0.039063707,sell
18385,0.080868961,-0.038276214,-0.035114879,0.032568383,-0.006746307,-0.003715181,-0.097356205,0.058403187,0.053072305,0.047145543,sell
18386,0.048672248,-0.008887805,0.056470589,0.080923211,0.022581771,0.024672599,-0.05811854,0.008624446,-0.070289283,-0.035879992,sell
18387,8.27E-05,-0.020747976,-0.01205487,0.064365975,-0.029983512,-0.048587365,-0.04757951,0.012787181,-0.018823189,0.041679577,sell
18388,0.030400781,-0.00921352,0.009999128,-0.006862399,0.017121962,0.014166494,0.009119973,0.038708697,0.009407759,0.046508401,sell
18389,0.081278868,-0.037419678,0.057290222,0.020140626,0.048310437,-0.010152628,-0.035864435,0.030708568,-0.03037964,-0.005590928,sell
18390,0.026212982,-0.030212,0.005134168,0.064529526,-0.000378914,-0.005456067,-0.023172498,0.034721337,-0.003220934,-0.003447939,sell
18391,0.00752404,-0.033266523,0.003137122,0.019612775,-0.020226916,0.017367266,-0.00802755,0.003526513,-0.049883256,0.025017896,sell
18392,-0.025063008,-0.028938495,-0.007791739,-0.00633312,-0.022666792,-0.037536183,0.015161008,-0.036549575,-0.031901025,-0.017709549,sell
18393,0.103877223,-0.027841618,0.034781254,0.007378392,-0.00368242,0.01311526,-0.052804339,0.013265492,-0.056178939,0.010100207,sell
18394,-0.01145692,-0.004716601,-0.000677139,-0.037837668,0.01027959,-0.039714124,0.020102315,-0.019804982,0.037136444,-0.023745868,sell
18395,-0.008965161,-0.005663994,0.048599528,0.00452876,-0.03001623,0.017749728,-0.039179383,0.012521894,-0.019912941,-0.03849146,sell
18396,0.029909977,0.019716923,-0.020515852,0.03987471,0.020494772,0.025293599,-0.031279755,-0.009187599,-0.0350489,-0.021391766,sell
18397,-0.002549646,0.004435256,-0.029671048,0.017240383,-0.02078759,-0.004804735,-0.066213872,0.045834717,0.013683474,0.006123208,sell
18398,0.054301334,-0.05815151,0.064857696,0.079379012,0.037461522,0.000122457,-0.043374684,-0.032733032,0.008679864,0.028771382,sell
18399,0.056411779,-0.057256328,0.00306771,-0.028617112,0.026916671,-0.014040467,0.023944,-0.016872183,-0.037547477,0.022791367,sell
18400,-0.004635236,-0.013159167,0.029167551,0.059972324,0.047256389,-0.016033648,-0.027403761,0.0278514,0.005491487,-0.025172994,sell
18401,-0.013313943,0.009871338,-0.001673813,0.029576767,0.007927766,-0.014967519,0.027186557,-0.009316145,0.012397061,-0.03356353,sell
18402,-0.026007447,-0.051000524,-0.027335596,0.064847358,0.015415911,-0.005206647,0.014527041,0.021258137,-0.038663507,-0.017359758,sell
18403,0.019262053,-0.013140208,-0.018295011,0.01234226,0.013976198,0.033505968,0.010673836,-0.002823441,0.005074561,-0.028193502,sell
18404,0.032482439,-0.020779477,-0.035528557,-0.00831105,-0.02456482,0.03651423,-0.041438269,-0.002489258,0.007252305,0.011718007,sell
18405,0.014197139,-0.025528998,0.013989595,0.067187246,0.001501079,-0.00544959,-0.055272986,0.024860639,-0.055348577,-0.038714623,sell
18406,0.044299283,0.013816617,-0.020349551,0.046241942,0.004379972,-0.022615623,-0.027104339,-0.014874061,-0.009068678,0.045640173,sell
18407,0.020299145,-0.059407323,-0.022294552,0.095823611,0.013879697,0.036804216,-0.049600476,0.039154169,-0.041728572,0.024207698,sell
18408,-0.016154833,0.002299622,0.036201394,0.044399793,0.02613548,0.027326464,-0.007123972,0.002159781,0.014210628,0.000793101,sell
18409,0.065098286,-0.127567229,0.054945043,0.084388593,-0.024691541,-0.020486201,-0.114451167,-0.012992781,-0.125260243,-0.000785013,sell
18410,0.020372054,0.012295815,-0.011785709,0.039276931,0.012402902,-0.028426583,-0.02876109,-0.004828431,-0.009026172,0.034761333,sell
18411,0.108145159,-0.081671645,-0.021235827,0.065190133,0.044521074,-0.025632915,-0.080701225,-0.016059839,-0.004328818,0.044522346,sell
18412,0.070043633,-0.06061084,-0.026671661,0.085939407,0.085564983,0.075394951,-0.004948487,-0.047100724,0.055960573,0.020499687,sell
18413,0.067218585,0.004544302,0.030365819,0.07711191,0.047142854,0.00614762,-0.061198534,0.013715633,0.011181191,0.036158221,sell
18414,0.013030662,0.003299711,0.030610979,0.04226863,-0.008679924,0.039405812,-0.023400332,-0.00774623,-0.051246508,0.051692396,sell
18415,-0.006556263,-0.021981806,-0.053438529,-0.008387199,0.023387261,0.00972367,0.091902192,0.016487115,-0.00594308,-0.008966297,sell
18416,0.092428116,-0.047860534,-0.031967812,0.06037875,0.043370277,-0.038367139,-0.042371883,-0.006448476,0.027624408,-0.062912021,sell
18417,0.0523062,-0.041792549,0.059642874,0.021045846,0.057716787,-0.000191733,0.002707637,-0.027893075,-0.053464249,-0.031221588,sell
18418,0.077570461,-0.026717901,0.053016455,0.016823448,0.05255524,0.012186673,-0.038101211,0.01481714,-0.007353502,-0.010945981,sell
18419,-0.000785108,0.005519512,0.046319713,0.034487213,0.01602521,0.0373735,-0.029131008,-0.017936901,-0.044738963,0.034972616,sell
18420,0.019809561,0.002027472,0.00308061,0.01371876,0.04272861,0.031961109,0.019608268,-0.037822163,-0.003841944,-0.013546885,sell
18421,-0.006384175,0.037284751,-0.015862874,-0.030787446,-0.024458552,-0.029615188,0.002735391,0.044291091,0.003532289,0.00462234,sell
18422,0.048241634,-0.069808769,0.044360912,0.045067213,0.007002825,0.000948944,0.019225349,-0.026636822,-0.014794458,-0.000296923,sell
18423,0.061225891,-0.003318825,-0.021619045,0.016376193,0.020358989,0.034947232,-0.030968412,-0.01404362,-0.00885552,0.00798114,sell
18424,0.007809411,0.032016783,-0.022365601,0.00019148,-0.016942971,-0.000959762,-0.042643837,-0.015267867,-0.012378091,-0.05624236,sell
18425,0.03532232,0.008857045,0.009719866,-0.024408687,0.002965363,0.007595346,0.04471783,-0.018841188,-0.046359703,0.03206698,sell
18426,0.02833372,-0.004013953,-0.018355317,0.003358367,0.016819527,0.006945648,-0.008523145,0.005909276,-0.010959225,-0.041919688,sell
18427,0.090146337,-0.062074461,0.03350903,0.055256546,0.030370496,0.050161303,-0.052231362,-0.048267781,-0.022961584,0.024360787,sell
18428,0.027232942,-0.017407605,0.073213119,0.041448445,0.053074244,-0.020632477,-0.064297198,0.005539778,-0.055928057,0.048230755,sell
18429,0.036143756,-0.030835364,0.016497838,-0.018938569,0.04277516,0.028437059,0.042409189,-0.033041029,0.003469084,0.028990798,sell
18430,0.019486548,0.012760139,0.010069666,-0.028270819,0.007671343,-0.001930418,0.040452031,-0.010823282,-0.039356381,0.029430491,sell
18431,0.063177403,-0.052595497,0.044889887,0.054574143,-0.027115002,-0.024577738,-0.027674533,-0.018085082,-0.035235701,0.013044803,sell
18432,-0.021640407,0.008001266,-0.013416246,-0.033707791,0.031295644,-0.022829395,0.035812846,-0.023093543,0.042161225,-0.021935436,sell
18433,-0.017797383,0.018714005,0.02208024,0.017021383,0.023550773,0.021593147,-0.042603817,0.005133989,-0.019735279,0.020424456,sell
18434,0.039344292,-0.028823153,0.016043843,0.008610045,-0.042982792,-0.046426957,0.006190622,-0.03461938,0.005829148,-0.036847956,sell
18435,0.085058848,-0.028577067,0.048707704,0.035388203,0.051083008,0.017503703,-0.02315288,-0.030508292,-0.054248995,-0.034317302,sell
18436,0.06395198,-0.058410013,0.057065081,0.077501138,-0.016777659,-0.003229688,-0.060596769,-0.030494906,-0.035767886,0.002615927,sell
18437,0.062474314,-0.060945493,0.057143346,0.041336862,0.001251705,0.001744554,0.007358418,-0.040372934,-0.020984768,0.00882918,sell
18438,0.153762403,0.009711539,0.089509213,0.057051695,0.13972567,0.063790842,-0.103700046,-0.116912477,-0.060021021,0.087043443,sell
18439,0.019784509,0.026530285,0.004594623,-0.003546389,0.029667388,-0.00120137,-0.007703637,-0.014466514,0.006185997,-0.027746712,sell
18440,0.026499968,0.015751021,0.008239378,0.014129104,0.033330588,0.030628178,0.031833725,0.000253847,-0.019676207,-0.042418325,sell
18441,0.089519448,-0.021404913,0.029170887,0.016974715,-0.000674474,0.01235656,-0.037892684,0.019268813,-0.059608702,0.014123623,sell
18442,0.054290445,-0.001431362,0.040196185,0.039165706,0.022659607,0.005959711,-0.024312802,0.033932095,-0.025810922,-0.011859882,sell
18443,0.020663081,0.001547375,0.040318591,-0.015567654,0.01514518,0.018196075,-0.018019751,0.027785927,0.014429836,0.047687097,sell
18444,0.040898074,0.010413331,0.03090398,-0.017513463,0.028472841,0.016288963,0.02299335,-0.020752613,0.031800686,-0.024989978,sell
18445,0.01553408,-0.015243251,0.008110427,0.001879929,-0.020356987,0.002270408,0.012355947,0.005219598,-0.052067433,0.030595149,sell
18446,0.064588609,-0.046515731,0.006305393,0.015165417,0.03737921,-0.016027529,-0.063393132,-0.034884911,-0.051913214,0.056164749,sell
18447,0.057069508,0.000778863,0.001212337,0.042630468,-0.030242096,-0.009933777,-0.031094377,-0.014786233,0.016457569,0.013689673,sell
18448,0.039079521,0.024668782,-0.02903395,0.027296602,0.020767338,0.039548107,-0.038437441,0.019375346,-0.022323453,0.039087589,sell
18449,-0.021732321,0.010537174,0.029756454,0.008514042,0.026555322,0.021977043,-0.043687222,0.008388061,-0.02105482,0.027362498,sell
18450,-0.028631613,-0.004808848,-0.023879916,0.047537544,-0.023330601,-0.025530618,-0.029835487,-0.012485703,-0.032850508,0.042766846,sell
18451,0.081156465,0.033242025,-0.021627637,0.035328882,-0.033315928,0.004294633,0.017855771,0.040448379,-0.013670267,-0.002370153,sell
18452,0.115698228,-0.06038858,0.053939279,0.081943774,0.024342304,-0.0719029,-0.127180832,-0.005563567,-0.105307925,0.042317249,sell
18453,-0.013566906,0.004441095,-0.000574112,-0.01960646,0.015610169,-0.033162394,0.029725926,-0.018375575,0.032780648,-0.026695048,sell
18454,0.058362641,-0.002280933,-0.012689673,0.039721667,-0.003968078,-0.026729576,0.009771311,-0.029122678,0.015996654,0.047485804,sell
18455,0.022034695,0.018749527,-0.004282238,-0.00142815,0.020934674,-0.009499524,-0.018447668,-0.003082969,-0.00404083,-0.036000684,sell
18456,0.028169052,-0.045658344,0.031003449,-0.001437233,-0.043292952,0.019118923,-0.046286778,0.045778386,-0.033041487,-0.028299522,sell
18457,0.1077934,-0.039376831,0.053652408,0.015706041,0.035849986,-0.019927074,-0.048687808,-0.041109537,-0.02167732,0.030148506,sell
18458,0.004728376,-0.019346843,0.030795625,0.04049697,-0.00200134,0.047028101,0.01367341,-0.030116034,-0.044534749,0.010845433,sell
18459,0.036971126,0.01006954,0.014666486,0.020811363,0.044941053,0.010666895,-0.006283566,0.033923607,0.029019993,-0.046559402,sell
18460,0.045279535,-0.088749627,0.034273686,0.083133026,-0.028593134,-0.072258908,-0.048047828,-0.072125894,-0.110868944,0.08136873,sell
18461,-0.046673815,0.064610534,-0.021879111,-0.059480055,0.064151035,-0.030296174,-0.033324578,0.027367986,-0.021628564,0.031630912,sell
18462,0.067525932,0.000126178,0.058229417,0.075098949,0.099545304,0.002750163,-0.086092973,-0.0183672,0.023092735,0.033202629,sell
18463,0.005551429,-0.008884319,0.01825917,-0.042588439,-0.045262887,-0.047350991,0.010260133,0.0087738,-0.029744675,0.023035638,sell
18464,0.069910916,-0.026156366,0.068704332,0.049258198,0.038909043,0.026361348,-0.063708146,0.025298492,-0.014845687,-0.015325221,sell
18465,0.019263365,-0.012410036,0.037868667,0.027557815,-0.025576957,-0.027621122,0.02451864,-0.031360506,-0.008272483,0.03693113,sell
18466,0.053524803,-0.068159237,0.01828419,0.060638842,0.043656552,-0.053662175,-0.052264813,0.043723608,-0.006256606,-0.001523174,sell
18467,0.076870831,-0.056653383,0.070715462,0.034178558,0.036767712,0.009094134,-0.073834937,-0.031584293,-0.078269272,-0.030908033,sell
18468,0.000119237,-0.000882956,0.016302832,0.03285743,0.017669949,-0.035246221,-0.03507824,0.000142367,-0.011186903,0.017919796,sell
18469,-0.00853081,-0.015766013,0.052220089,0.002103559,-0.039072314,0.020756998,-0.032668836,0.018086058,-0.030449939,-0.040523155,sell
18470,-0.023978842,0.019121396,0.051949209,0.036172668,0.030782055,0.043451853,-0.052359684,-0.014767007,-0.050336694,0.041311217,sell
18471,0.042776401,-0.025012671,-0.042743304,0.037982858,0.03462104,-0.000184727,0.006797718,-0.045247891,-0.017342169,-0.0170184,sell
18472,0.072158674,0.007299757,0.026599214,0.053097617,-0.006902794,0.009888634,-0.044408674,0.016157857,0.023277615,0.011519284,sell
18473,0.082083782,-0.012266418,0.044769473,0.107069517,0.044670521,-0.039526312,-0.020922971,-0.033597289,-0.05681583,0.040882195,sell
18474,0.05475114,-0.002062664,0.040091627,0.039001214,0.022646237,0.005532808,-0.02476637,0.033702649,-0.026105058,-0.011444432,sell
18475,0.023679616,-0.019161962,0.027400397,0.005807467,-0.020639246,-0.013203046,0.020273146,-0.010748063,-0.04062246,0.03403538,sell
18476,0.026255983,-0.034016115,0.008240748,-0.012588968,0.043929793,0.033310244,0.03597106,-0.031253912,-0.002503782,0.032156193,sell
18477,0.206191967,-0.202135159,0.144619774,0.143922047,0.07377408,-0.004114414,-0.125650708,0.008379932,-0.037097385,0.114112114,sell
18478,0.024868726,0.002216577,-0.002175484,0.0031792,0.053140096,0.024635209,0.018459705,-0.042859911,0.004785694,-0.015022417,sell
18479,0.053504438,-0.004093845,0.03996656,0.038060986,0.02298747,0.006351115,-0.024888687,0.033073379,-0.026975044,-0.010491664,sell
18480,-0.021947418,0.008500193,-0.003304653,0.056689018,-0.038263695,-0.040320029,-0.030315911,0.007460622,-0.018084152,0.030520433,sell
18481,0.040973539,-0.052666636,0.053691932,0.068502585,0.014372847,-0.005467288,0.016625805,-0.018553679,-0.023230716,0.000876334,sell
18482,0.048521984,0.017261789,-0.038634845,0.035439811,-0.014737937,-0.002499759,-0.039681853,-0.012772565,0.020426613,0.015246938,sell
18483,0.087964103,-0.041449691,0.002489095,0.047225544,-0.005753351,0.020947996,-0.00070734,0.054961414,0.054146873,-0.012373752,sell
18484,0.042460492,-0.030615966,0.002389691,0.012322781,0.010962537,-0.012223842,0.011321288,0.027869787,-0.052079987,-0.018488462,sell
18485,0.059978882,-0.061935482,0.062379351,0.080098545,0.010292337,-0.008394412,-0.048699481,-0.029953351,-0.017745922,0.01549865,sell
18486,0.041127122,-0.01762366,-0.028392516,0.022708861,-0.005502261,0.015563559,-0.045772211,-0.003877069,-0.015839364,0.021199231,sell
18487,0.039929392,-0.022742697,0.041813446,-0.018568989,-0.020404589,0.037623994,0.021403528,0.014123301,0.003200795,0.00650039,sell
18488,0.051258051,-0.007527117,-0.003274035,0.02576834,0.038653626,0.015257151,-0.029857224,0.029569532,-0.075506579,0.017105836,sell
18489,0.007376227,0.003450583,-0.016222061,0.068602337,0.005093862,-0.003908294,0.003535854,-0.003947391,0.026334115,-0.038340042,sell
18490,0.033433993,-0.021267556,-0.035138061,-0.007684224,-0.026964276,0.037527578,-0.039932023,0.002490181,0.005223606,0.01101193,sell
18491,-0.016485431,0.040866129,-0.021615586,-0.029399898,0.029041172,0.051789283,-0.031475855,-0.016963631,-0.025606439,-0.010138867,sell
18492,0.076689406,0.079439791,0.04605984,0.063704041,0.052586653,0.034521811,-0.056110994,0.008585107,0.02153213,-0.000920108,sell
18493,-0.010143337,0.036670553,0.048673428,0.031772487,0.039643027,-0.02592365,-0.009200419,0.020458205,-0.005985245,-0.004697033,sell
18494,0.0709608,-0.060066131,0.059001998,0.073795991,-0.020085729,-0.019930394,-0.039081425,-0.022342527,-0.039504593,0.009938846,sell
18495,-0.010027445,-0.013527809,-0.024956027,0.013167203,0.009618215,0.030089793,0.01716071,-0.04053962,0.040826694,-0.012596889,sell
18496,-0.036623471,-0.032562602,-0.01733527,0.012002532,-0.013305351,0.031782852,-0.043414876,0.004461534,-0.041014702,0.027237458,sell
18497,0.061103918,-0.055135631,0.045894703,0.048032403,-0.006586393,-0.015098111,0.004405657,-0.043131568,-0.008646614,0.007703598,sell
18498,0.052732438,-0.075194978,0.003890667,0.102293096,0.003043641,0.05222545,-0.049279731,-0.074335115,-0.051231882,-0.011824299,sell
18499,0.103876948,-0.021926512,0.047665489,0.004299469,-0.012474408,0.008087011,-0.038344451,0.028301076,-0.052115945,0.025367862,sell
18500,0.003262048,-0.008533306,0.033557117,0.035911931,0.017176706,-0.034260917,-0.050702941,-0.002655735,-0.020895762,0.012790138,sell
18501,0.178427675,-0.055619829,0.101961512,0.116348891,0.04794153,0.024626686,-0.057872964,0.013610132,-0.027217792,-0.010086478,sell
18502,-0.010459937,-0.011370348,0.057616646,0.007774934,0.028160698,0.021868977,-0.052192991,0.007587806,-0.04249089,0.042538805,sell
18503,0.028117447,0.0023067,0.034336492,0.072817936,0.00863335,-0.00353277,-0.067785198,0.026321647,-0.0739339,-0.019408543,sell
18504,0.168759595,-0.109267889,0.032281349,0.047082085,-0.044118607,0.030781974,0.027716494,0.033819114,-0.095054107,0.012528933,sell
18505,0.076501133,-0.019027296,0.027478705,0.089812481,0.032844951,-0.043240247,0.002621,-0.043062996,-0.058643537,0.01361554,sell
18506,0.023666369,-0.035105393,0.021768777,-0.014809452,-0.02751901,-0.041345934,0.006017336,0.037174588,0.018825919,0.041083355,sell
18507,0.012458468,-0.030740404,-0.01220559,0.059950465,-0.01337402,-0.04363414,-0.040622909,0.003157238,-0.007311128,0.037343856,sell
18508,0.03532232,0.008857045,0.009719866,-0.024408687,0.002965363,0.007595346,0.04471783,-0.018841188,-0.046359703,0.03206698,sell
18509,0.010499118,-0.030424614,0.003666871,0.016206439,-0.020935979,0.014523846,-0.00411685,0.002785926,-0.049519651,0.026557447,sell
18510,0.039329939,0.032428947,0.000199492,0.050627029,-0.051470494,0.030509524,-0.054981611,0.03231593,-0.064066933,0.013486077,sell
18511,-0.007731078,0.027383627,-0.038883937,-0.021276777,0.026650574,-0.015590785,-0.007623374,0.016169903,-0.000686081,0.000564933,sell
18512,-0.004417632,0.022935356,-0.018627268,0.017930719,0.019348072,-0.02798703,-0.013079656,0.008297486,0.000134365,0.033848557,sell
18513,0.007269367,-0.049724859,0.04769716,0.000367014,0.045815188,-0.025773449,-0.064919412,-0.006560476,-0.049395553,0.052709353,sell
18514,0.042435254,-0.016722409,-0.027959667,0.022295061,-0.003833158,0.016816788,-0.044831174,-0.004524705,-0.015384454,0.020369458,sell
18515,0.00712841,-0.035202277,-0.044457267,-0.016512196,0.027427226,-0.006254941,0.0714627,0.003369426,0.001800743,-0.016078182,sell
18516,0.037085742,-0.014339036,-0.035615107,-0.038070673,-0.041694778,0.049811571,-0.023819467,-0.040739638,-0.018327358,-0.001525204,sell
18517,0.099117546,0.035400051,0.022954546,0.080319509,0.052630999,-0.016603255,-0.048628249,-0.038251909,-0.026448801,-0.077998763,sell
18518,-0.023461164,0.002145956,0.00801763,0.010395853,-0.008373443,0.001621889,0.001105351,0.033749896,-0.052547912,0.016079274,sell
18519,0.050925458,-0.047219073,0.010544614,0.015754455,0.031663251,-0.0081937,-0.054962299,-0.035113276,-0.070446846,0.03278933,sell
18520,0.010186461,-0.003701981,0.031155684,0.007767102,-0.002724774,0.028278455,-0.044363949,-0.008375586,0.021160089,0.006224718,sell
18521,0.03088913,-0.034183273,-0.012160122,0.057805236,-0.012078811,-0.032871335,-0.049028568,-0.016716841,0.006814349,0.025475878,sell
18522,-0.022655937,0.008041868,-0.013321902,0.016349459,-0.003672513,-0.006070676,0.034258586,-0.015469197,0.022758863,-0.027249939,sell
18523,0.203337445,-0.025435886,0.039057447,-0.012122312,0.023482739,-0.066341936,0.039624879,-0.000456474,-0.047639403,-0.02822601,sell
18524,0.011967784,-0.052793786,-0.032132196,0.064226227,0.004245915,0.030310849,-0.054637838,0.037957421,-0.022919634,0.013099919,sell
18525,0.085891425,-0.119521604,0.050038103,0.085707194,-0.03021316,-0.058800554,-0.035866261,-0.076136746,-0.088894532,0.122020286,sell
18526,-0.008336695,-0.065933657,0.019537641,0.077983036,0.029330075,-0.018643594,-0.045903338,0.013822567,0.015131012,-0.003914197,sell
18527,0.053697856,-0.076606951,0.002031987,0.099874629,0.001851872,0.052586885,-0.040719377,-0.069806544,-0.049463417,-0.012415992,sell
18528,0.140656864,-0.058168847,0.050907803,0.026744105,0.09341732,0.066833522,-0.116428476,-0.081172499,-0.031417515,0.037198608,sell
18529,-0.045086376,0.068303894,-0.024480758,-0.050594875,0.060865672,-0.030012891,-0.03106555,0.027363391,-0.019666019,0.045511639,sell
18530,0.012228895,-0.009280501,0.001716565,-0.027923682,0.03109557,-0.04747688,-0.032597862,-0.023555965,0.043381724,-0.020651102,sell
18531,0.035190962,0.003804424,0.035116498,0.017432548,-0.026395623,0.008620821,-0.00052482,-0.014877932,-0.031387824,0.035104851,sell
18532,0.049434042,0.003747468,-0.014523199,0.040515378,-0.019050306,-0.02671658,-0.00528647,-0.028958667,0.020901656,0.034025513,sell
18533,0.076375638,-0.004486005,0.034708355,0.051768365,0.020347161,0.022811222,-0.050709955,0.037317717,-0.022948901,-0.025638573,sell
18534,0.070550991,-0.002902676,0.044359269,0.039393614,-0.030554952,0.008563815,0.00079758,0.019489588,-0.068323453,0.018692218,sell
18535,0.100543535,-0.037629054,0.014410216,0.007616365,0.049071979,0.018212181,-0.104857015,-0.001299105,-0.03520875,-0.02460926,sell
18536,0.006259677,0.002612996,-0.018511431,0.008344953,0.016158703,0.031540255,0.018305912,0.007166033,-0.015187915,-0.050498929,sell
18537,0.025561584,-0.03704748,0.020012455,0.061962863,-0.008577757,0.004663464,-0.017897403,0.044160438,-0.003118312,0.012687408,sell
18538,-0.001019843,0.010759416,0.026487005,0.02855393,-0.016020689,0.041289889,-0.011581924,-0.011359493,-0.039039839,0.039936145,sell
18539,0.043880729,0.009161106,-0.048031158,0.003936791,0.021962651,-0.08218603,0.048508084,0.0284074,0.021865135,0.018941219,sell
18540,0.003269214,-0.012173705,-0.015172915,0.014624667,0.026775315,0.030752612,0.011968959,-0.043926748,0.02855647,-0.00886253,sell
18541,0.002043843,0.052048886,-0.054081991,-0.002344612,0.011485284,-0.004149896,-0.002334933,0.03580024,0.004614042,0.040614548,sell
18542,0.048651461,-0.047249451,-0.007706617,0.040696835,0.032687091,0.037680527,0.045062373,-0.006235593,0.013484137,0.03911065,sell
18543,0.102776871,-0.004592011,0.021535522,0.063086428,0.014953792,0.027119872,-0.057076754,0.008983143,-0.046307551,0.016409692,sell
18544,0.04941291,-0.044012111,0.061311269,0.020696952,0.058003424,-0.001793842,0.003229624,-0.029009543,-0.054567797,-0.031298969,sell
18545,0.034964314,-0.011393837,-0.036771089,-0.042491083,-0.045170148,0.050896256,-0.019877649,-0.043280679,-0.022912982,-0.004370143,sell
18546,0.036957345,-0.004692275,0.03905207,0.022141314,0.006908973,0.047555545,0.019218849,0.047098201,0.000496064,0.045606234,sell
18547,0.079798303,-0.06151253,-0.037134186,0.00176226,-0.023591402,-0.042476891,0.009343113,-0.074814313,-0.051527059,-0.037624895,sell
18548,0.0978876,-0.022864259,0.025046866,0.064471778,0.023293775,0.041059488,-0.055322966,-0.01384298,-0.027266335,0.021837296,sell
18549,0.070026288,-0.060601828,-0.026695944,0.08553228,0.085002631,0.075128095,-0.004532135,-0.046806407,0.055657237,0.020776427,sell
18550,0.039214734,-0.02460184,0.027524343,0.001906007,-0.04161475,-0.04711742,0.011838878,-0.03398367,0.008583554,-0.04240017,sell
18551,-0.016033709,-0.020162731,-0.01707712,0.025295267,0.033224367,-0.00446911,-0.04364107,0.041160185,0.003605205,0.005017521,sell
18552,-0.023837403,-0.019519403,0.022255228,-0.02944789,-0.042109241,-0.019436626,0.007895632,-0.02495115,0.035371659,-0.038770199,sell
18553,0.075624979,-0.05180825,-0.014164559,0.04174636,0.013959898,0.042945116,0.030232503,-0.012637355,-0.020016567,0.029838384,sell
18554,0.038329618,-0.030210009,0.031994,-0.010667735,0.045077232,0.039227437,0.02336964,-0.024493422,0.011519843,0.010202644,sell
18555,-0.011195699,0.028276782,0.051550052,0.031868974,0.037457273,-0.024060361,-0.018210781,0.012499066,-0.004915891,-0.006426178,sell
18556,0.043626194,-0.026915127,0.046766996,-0.004150445,0.045758765,0.045009144,0.010791015,-0.019686824,0.020034625,-0.007621177,sell
18557,-0.003003228,-0.015464872,0.005774288,-0.032569258,-0.030401224,-0.044505794,-0.010621782,-0.002637312,-0.000747841,-0.014214142,sell
18558,-0.018551278,-0.011439874,-0.034196417,0.030364641,0.009537215,0.030767496,-0.042402897,0.000302753,-0.002597549,-0.030651579,sell
18559,0.038552608,-0.030019859,0.020895959,-0.031329568,-0.02438659,0.028599595,-0.012361588,0.028642181,-0.056829822,0.016976455,sell
18560,0.039019069,-0.024355138,-0.04015934,0.035676071,0.037139905,0.000443411,0.007065394,-0.042108495,-0.01662772,-0.016537987,sell
18561,0.219143304,-0.052730332,0.097644627,0.120310193,0.006012724,0.070611661,-0.04819643,-0.022856118,-0.017887263,0.088246344,sell
18562,0.029520967,0.015269635,0.042092534,0.016871185,0.019855014,0.034729861,0.035398868,-0.025960416,-0.038000324,-0.049024713,sell
18563,0.008123103,-0.033114335,0.003699484,0.019896091,-0.020572868,0.020119877,-0.010755209,-0.001315058,-0.047922734,0.027149416,sell
18564,0.084708048,-0.017339618,0.037254176,0.097048416,0.041243591,-0.040376281,-0.004360329,-0.045133737,-0.061295405,0.021688638,sell
18565,0.056244158,-0.040294503,0.009834397,0.051513364,0.027607822,0.057035991,-0.048658586,0.003858144,-0.008375593,0.037076276,sell
18566,-0.013054624,-0.001373474,-0.001784616,-0.039970364,0.020180492,-0.038632773,0.029160008,-0.024107272,0.04529181,-0.024246857,sell
18567,0.036762559,-0.04854692,0.060404381,0.055190841,-0.000295739,0.024769581,-0.008903726,0.050075679,-0.018958343,0.013971515,sell
18568,0.08728049,-0.035751784,0.039609667,0.008102478,0.052991091,0.014451767,-0.066704184,-0.001752312,-0.011895925,-0.019028013,sell
18569,0.252750421,-0.098433105,0.129438768,0.07844189,0.104115025,-0.010079981,-0.019871286,0.028573863,0.017102262,0.062628736,sell
18570,0.050740937,-0.069648943,0.058394802,0.019412142,0.001447452,0.020620198,-0.043001332,0.001481885,-0.044707269,-0.0280809,sell
18571,-0.021490921,0.044043497,-0.014884092,-0.019563555,0.034186561,0.007140119,0.030744199,0.020287253,-0.014441955,-0.02528559,sell
18572,0.015168589,0.018702722,0.047624527,0.14258352,0.042035525,0.014209843,-0.050464116,-0.02491134,-0.076431606,-0.001942165,sell
18573,0.006098121,0.002520048,-0.018800708,0.008358597,0.016085,0.031439973,0.018243001,0.0073468,-0.015191924,-0.050554998,sell
18574,0.010143616,0.008868057,0.046333975,0.040896288,0.025354526,-0.020155578,0.002459612,0.034837711,-0.011506286,0.019893265,sell
18575,0.145753678,-0.156619282,0.092266909,0.126184735,0.097685282,0.037596542,-0.142602528,-0.04733682,-0.04951329,0.029958599,sell
18576,0.025735364,-0.011700956,-0.01694927,0.011647533,0.012577516,0.034336273,0.011234092,0.009152227,-0.005434583,-0.033913121,sell
